;Unnamed: 0;evoluzione;reinserimento;probabilita_riproduzione_carote;quantita_acqua_pozzanghera;tempo;stagione;num_volpi;num_conigli;num_carota;num_pozzanghera;numero_volpi_nate;numero_conigli_nati;numero_conigli_morti_fame;numero_volpi_morti_fame;numero_conigli_morti_sete;numero_volpi_morti_sete;numero_conigli_morti_vecchiaia;numero_volpi_morti_vecchiaia;numero_conigli_cacciati;eta_media_conigli;eta_media_volpi;percezione_media_conigli;percezione_media_volpi;velocita_camminata_media_conigli;velocita_camminata_media_volpi;velocita_corsa_media_conigli;velocita_corsa_media_volpi;soglia_fame_media_conigli;soglia_fame_media_volpi;soglia_sete_media_conigli;soglia_sete_media_volpi;soglia_fertilita_media_conigli;soglia_fertilita_media_volpi;soglia_morte_di_fame_media_conigli;soglia_morte_di_fame_media_volpi;soglia_morte_di_sete_media_conigli;soglia_morte_di_sete_media_volpi;media_fame_conigli;media_fame_volpi;media_sete_conigli;media_sete_volpi;media_fertilita_conigli;media_fertilita_volpi
179;179;True;True;0.0005;3;3952;estate;144;24;567;141;15822;37265;13570;10398;2398;4207;137;2030;24258;0.706;1.432;53.667;57.188;48.0;58.083;93.542;109.347;215.958;234.062;208.458;218.979;136.708;487.194;848.25;1013.799;751.333;876.833;227.917;306.556;160.667;212.965;59.375;185.681
180;180;True;True;0.0005;3;3957;autunno;179;43;595;141;15861;37296;13570;10402;2398;4211;137;2036;24300;0.177;1.507;53.791;57.106;47.07;58.117;92.651;108.184;217.651;234.385;210.907;217.547;137.326;487.855;848.605;1010.514;757.163;877.978;184.047;351.302;53.814;247.821;8.744;221.749
181;181;True;True;0.0005;3;3962;autunno;234;4;611;145;15930;37296;13570;10407;2398;4217;137;2040;24340;1.128;1.596;53.5;57.419;47.5;57.889;95.0;108.628;216.5;233.547;208.0;217.603;134.25;490.585;849.5;1021.56;754.5;879.047;115.75;401.073;94.5;289.603;168.5;245.222
182;182;True;True;0.0005;3;3967;inverno;225;31;620;159;15948;37304;13570;10422;2398;4231;137;2048;24352;0.024;1.841;53.258;57.48;46.742;59.169;95.613;109.018;215.871;233.569;208.226;218.062;133.065;490.36;848.774;1026.0;754.097;881.062;151.032;526.12;7.903;406.249;1.581;337.604
183;183;True;True;0.0005;3;3972;inverno;239;1;623;165;16006;37304;13570;10443;2398;4251;137;2051;24384;0.753;1.845;53.0;58.13;47.0;61.431;95.0;109.715;216.0;232.013;208.0;218.711;134.0;487.707;849.0;1023.322;754.0;881.573;66.0;530.745;251.0;413.28;85.0;327.406
184;184;True;True;0.0005;3;3976;primavera;169;29;637;170;16015;37304;13570;10476;2398;4297;137;2061;24386;0.003;1.875;53.0;58.657;47.0;62.923;95.0;110.379;216.0;231.716;208.0;220.811;134.0;482.444;849.0;1028.544;754.0;886.444;151.0;585.639;1.0;456.669;0.0;360.041
185;185;True;True;0.0005;3;3980;primavera;154;5;678;170;16048;37304;13570;10491;2398;4322;137;2069;24411;0.753;1.821;53.0;58.877;47.0;65.435;95.0;110.773;216.0;230.26;208.0;219.468;134.0;481.578;849.0;1021.351;754.0;880.136;169.0;554.312;27.0;433.117;85.0;327.104
186;186;True;True;0.0005;3;3984;estate;116;32;709;170;16058;37304;13570;10525;2398;4341;137;2074;24414;0.097;1.752;53.0;59.259;47.0;66.534;95.0;110.103;216.0;229.336;208.0;219.147;134.0;484.241;849.0;1029.75;754.0;871.948;152.781;555.655;11.562;428.207;20.938;339.31
187;187;True;True;0.0005;3;3987;estate;115;9;727;167;16087;37304;13570;10535;2398;4359;137;2076;24437;0.753;1.683;53.0;60.27;47.0;66.365;95.0;113.278;216.0;230.165;208.0;217.635;134.0;484.574;849.0;1033.635;754.0;866.165;164.556;453.078;124.889;354.757;85.0;262.313
188;188;True;True;0.0005;3;3989;autunno;110;32;760;166;16104;37304;13570;10550;2398;4371;137;2081;24444;0.097;1.593;53.0;61.627;47.0;67.245;95.0;112.245;216.0;229.791;208.0;219.282;134.0;488.164;849.0;1044.1;754.0;868.491;154.062;466.755;9.688;359.191;20.938;259.864
189;189;True;True;0.0005;3;3993;autunno;129;27;757;167;16145;37321;13570;10559;2398;4380;137;2085;24466;0.586;1.446;54.074;61.884;48.519;67.558;95.37;113.651;216.963;232.806;206.593;219.922;128.704;482.845;853.519;1036.07;755.037;860.992;159.852;422.899;81.037;304.364;39.333;195.194
190;190;True;True;0.0005;3;4000;inverno;136;82;759;166;16166;37363;13570;10567;2398;4391;137;2090;24483;0.316;1.5;53.061;62.551;46.256;67.265;95.305;114.199;215.146;233.125;209.305;218.316;128.646;480.029;838.524;1038.875;757.22;869.287;156.037;451.287;57.305;331.044;8.988;244.566
191;191;True;True;0.0005;3;4013;inverno;199;182;685;163;16245;37546;13570;10569;2398;4400;137;2095;24566;0.356;1.355;51.0;63.698;42.681;70.101;99.385;114.503;222.874;235.281;213.044;216.899;123.445;481.397;830.027;1041.131;726.857;869.734;168.225;294.201;82.868;208.915;16.516;155.668
192;192;True;True;0.0005;3;4037;primavera;384;244;560;171;16431;37814;13570;10571;2398;4405;137;2099;24815;0.384;1.163;51.307;62.76;35.844;69.932;95.664;115.453;223.082;235.669;207.68;217.388;118.029;483.435;843.057;1036.716;733.873;872.669;191.926;169.781;91.336;119.062;21.082;101.156
193;193;True;True;0.0005;3;4063;primavera;530;95;530;158;16585;38024;13570;10571;2398;4405;137;2107;25190;0.411;1.41;54.621;63.106;34.242;68.142;98.579;114.449;222.758;235.792;203.011;217.76;117.589;481.051;843.189;1036.34;774.179;873.934;219.695;178.762;112.811;123.317;22.411;171.985
194;194;True;True;0.0005;3;4079;estate;782;27;588;159;16843;38036;13570;10571;2398;4405;137;2123;25304;0.003;1.49;54.0;63.737;34.0;69.173;98.0;115.1;222.0;236.922;203.0;216.788;117.0;479.012;843.0;1038.894;774.0;873.223;151.0;337.45;1.0;211.317;0.0;205.427
195;195;True;True;0.0005;3;4100;estate;813;0;627;185;16896;38036;13570;10572;2398;4406;137;2143;25339;0.0;2.05;54.0;64.0;34.0;69.093;98.0;115.369;222.0;236.824;203.0;216.668;117.0;479.091;843.0;1035.857;774.0;874.012;0.0;552.082;0.0;419.03;0.0;386.729
196;196;True;True;0.0005;3;4122;autunno;670;27;653;185;16896;38036;13570;10617;2398;4481;137;2176;25342;0.003;2.563;54.0;64.328;34.0;69.53;98.0;115.745;222.0;236.781;203.0;216.385;117.0;478.643;843.0;1040.691;774.0;881.237;151.0;751.113;1.0;615.19;0.0;585.013
197;197;True;True;0.0005;3;4135;autunno;390;0;665;189;17024;38036;13570;10768;2398;4716;137;2199;25381;0.0;2.133;54.0;65.423;34.0;72.628;98.0;115.679;222.0;235.687;203.0;217.015;117.0;476.764;843.0;1046.138;774.0;897.41;0.0;634.485;0.0;496.167;0.0;423.028
198;198;True;True;0.0005;3;4141;inverno;197;29;687;189;17024;38036;13570;10858;2398;4818;137;2210;25382;0.003;1.794;54.0;65.142;34.0;75.68;98.0;116.426;222.0;233.391;203.0;218.244;117.0;476.503;843.0;1034.853;774.0;884.147;151.0;568.244;1.0;433.711;0.0;322.482
199;199;True;True;0.0005;3;4145;inverno;226;0;692;189;17077;38036;13570;10868;2398;4823;137;2219;25411;0.0;1.843;54.0;64.788;34.0;76.487;98.0;117.403;222.0;233.434;203.0;219.097;117.0;473.619;843.0;1034.473;774.0;888.611;0.0;582.279;0.0;453.044;0.0;337.836
200;200;True;True;0.0005;3;4148;primavera;123;30;704;189;17080;38036;13570;10911;2398;4887;137;2228;25411;0.003;1.657;54.0;65.138;34.0;75.74;98.0;117.301;222.0;233.789;203.0;220.228;117.0;472.024;843.0;1045.699;774.0;909.992;151.0;554.992;1.0;422.057;0.0;311.593
201;201;True;True;0.0005;3;4151;primavera;140;5;726;189;17119;38036;13570;10919;2398;4899;137;2230;25437;0.753;1.643;54.0;65.45;34.0;75.293;98.0;118.486;222.0;235.671;203.0;220.95;117.0;470.214;843.0;1041.921;774.0;900.793;139.8;491.9;30.6;364.864;85.0;270.679
202;202;True;True;0.0005;3;4155;estate;130;32;781;189;17134;38036;13570;10945;2398;4907;137;2231;25440;0.097;1.768;54.0;65.777;34.0;76.215;98.0;117.908;222.0;236.515;203.0;223.515;117.0;472.777;843.0;1055.354;774.0;906.346;149.188;553.469;11.469;420.446;20.938;306.969
203;203;True;True;0.0005;3;4158;estate;105;10;820;221;17149;38036;13570;10962;2398;4920;137;2241;25464;0.753;1.707;54.0;66.4;34.0;76.514;98.0;114.2;222.0;236.476;203.0;224.276;117.0;473.152;843.0;1058.057;774.0;900.143;149.2;511.41;97.4;397.686;85.0;324.667
204;204;True;True;0.0005;3;4160;autunno;98;32;835;219;17160;38036;13570;10975;2398;4932;137;2244;25472;0.144;1.697;54.0;66.633;34.0;78.582;98.0;113.796;222.0;237.653;203.0;224.071;117.0;474.071;843.0;1059.714;774.0;899.796;157.344;505.49;19.781;390.571;31.406;341.408
205;205;True;True;0.0005;3;4163;autunno;103;14;827;214;17186;38036;13570;10987;2398;4940;137;2245;25490;0.753;1.684;54.0;66.631;34.0;78.99;98.0;113.408;222.0;240.058;203.0;223.252;117.0;479.291;843.0;1059.291;774.0;896.796;158.429;452.835;52.571;347.019;85.0;270.243
206;206;True;True;0.0005;3;4166;inverno;97;41;823;211;17194;38044;13570;10999;2398;4949;137;2248;25501;0.154;1.748;53.805;67.299;33.561;78.598;98.512;116.629;220.659;240.299;203.171;223.32;117.463;483.66;840.0;1055.33;775.098;894.309;160.122;465.175;16.512;354.443;13.22;313.639
207;207;True;True;0.0005;3;4171;inverno;120;37;806;214;17232;38065;13570;11003;2398;4956;137;2252;25527;0.632;1.642;52.405;67.683;35.757;78.975;97.622;118.483;222.189;240.75;201.568;224.992;124.865;485.1;846.243;1058.842;767.703;900.8;172.865;405.883;113.622;300.242;34.946;231.933
208;208;True;True;0.0005;3;4186;primavera;181;165;720;209;17301;38227;13570;11006;2398;4961;137;2262;25591;0.339;1.27;52.861;67.066;32.648;79.21;97.297;117.017;220.055;238.127;200.473;223.84;121.661;485.116;836.679;1064.083;767.218;903.989;197.224;280.293;80.976;204.635;15.206;176.978
209;209;True;True;0.0005;3;4213;primavera;321;234;649;195;17450;38503;13570;11008;2398;4964;137;2266;25808;0.433;1.189;53.205;67.657;22.145;78.262;96.333;117.184;216.744;239.96;205.479;223.408;113.915;487.355;828.944;1061.916;775.444;897.598;222.675;168.95;110.094;131.436;21.167;115.227
210;210;True;True;0.0005;3;4249;estate;458;223;622;183;17582;38734;13570;11008;2398;4966;137;2269;26088;0.413;1.411;54.825;67.814;17.166;78.157;91.341;117.507;212.762;239.371;204.78;223.024;99.749;488.472;835.892;1059.434;794.933;901.633;247.632;191.725;118.561;153.587;35.004;185.528
211;211;True;True;0.0005;3;4281;estate;805;23;616;177;17945;38819;13571;11008;2399;4966;137;2285;26392;0.862;1.282;56.043;67.745;3.391;77.804;91.609;117.157;223.217;239.383;206.348;223.266;87.217;488.375;802.478;1056.281;791.609;906.222;412.391;246.858;259.522;145.559;129.609;136.98
212;212;True;True;0.0005;3;4304;autunno;925;27;651;177;18079;38819;13572;11009;2399;4968;137;2306;26420;0.003;1.711;56.0;67.56;3.0;78.395;91.0;117.304;223.0;238.984;206.0;223.13;87.0;488.114;802.0;1056.863;791.0;905.825;151.0;455.111;1.0;320.376;0.0;275.201
213;213;True;True;0.0005;3;4332;autunno;985;0;669;176;18186;38819;13572;11015;2399;4985;137;2330;26472;0.0;2.159;56.0;67.824;3.0;78.326;91.0;117.049;223.0;238.919;206.0;223.097;87.0;488.131;802.0;1058.92;791.0;909.409;0.0;630.697;0.0;492.844;0.0;430.936
214;214;True;True;0.0005;3;4359;inverno;651;30;677;176;18186;38819;13572;11158;2399;5154;137;2362;26472;0.003;2.579;56.0;67.455;3.0;77.966;91.0;116.955;223.0;238.507;206.0;223.088;87.0;488.014;802.0;1073.561;791.0;922.124;151.0;789.376;1.0;648.724;0.0;584.109
215;215;True;True;0.0005;3;4370;inverno;329;0;675;176;18275;38819;13572;11337;2399;5351;137;2398;26510;0.0;1.99;56.0;68.343;3.0;78.875;91.0;117.201;223.0;237.687;206.0;220.702;87.0;487.413;802.0;1080.213;791.0;924.93;0.0;635.015;0.0;494.331;0.0;401.596
216;216;True;True;0.0005;3;4376;primavera;204;29;673;179;18275;38819;13572;11402;2399;5427;137;2401;26511;0.003;2.1;56.0;67.52;3.0;78.02;91.0;116.784;223.0;236.784;206.0;220.343;87.0;486.172;802.0;1082.265;791.0;928.426;151.0;678.706;1.0;538.77;0.0;446.426
217;217;True;True;0.0005;3;4380;primavera;197;2;717;189;18323;38819;13572;11425;2399;5455;137;2406;26539;0.753;1.99;56.0;68.629;3.0;77.254;91.0;117.173;223.0;235.761;206.0;219.411;87.0;487.102;802.0;1072.954;791.0;929.888;159.0;588.462;31.0;460.02;85.0;361.492
218;218;True;True;0.0005;3;4384;estate;122;30;719;189;18326;38819;13572;11463;2399;5488;137;2423;26541;0.003;1.907;56.0;70.123;3.0;77.475;91.0;116.746;223.0;237.057;206.0;219.631;87.0;484.443;802.0;1095.828;791.0;947.885;151.0;592.434;1.0;460.369;0.0;391.5
219;219;True;True;0.0005;3;4387;estate;139;8;735;188;18368;38819;13572;11477;2399;5498;137;2424;26563;0.753;1.714;56.0;69.777;3.0;76.928;91.0;119.849;223.0;238.439;206.0;219.288;87.0;490.842;802.0;1091.36;791.0;945.525;150.875;490.396;80.75;370.417;85.0;292.403
220;220;True;True;0.0005;3;4391;autunno;120;65;753;186;18385;38851;13572;11491;2399;5519;137;2435;26569;0.202;1.467;57.708;70.425;6.431;77.008;89.708;118.675;227.292;240.792;205.062;219.325;86.831;483.567;804.785;1106.85;803.954;953.883;163.615;477.842;43.292;345.042;12.692;254.5
221;221;True;True;0.0005;3;4404;autunno;158;158;710;185;18438;38988;13572;11498;2399;5523;137;2439;26614;0.404;1.406;55.696;70.234;7.848;75.437;87.671;117.171;233.032;241.304;206.899;218.949;87.848;485.266;814.538;1101.082;819.816;950.392;236.867;373.43;104.241;263.057;14.595;196.31
222;222;True;True;0.0005;3;4446;inverno;259;175;669;185;18539;39081;13572;11500;2399;5527;137;2443;26720;0.681;1.311;54.554;70.78;4.931;76.896;87.994;118.911;235.36;242.255;207.069;218.73;81.114;486.788;810.994;1104.328;834.206;960.012;347.371;257.046;204.103;168.764;99.086;138.826
223;223;True;True;0.0005;3;4482;inverno;412;87;614;183;18708;39198;13587;11501;2399;5529;137;2456;26919;0.977;1.273;53.943;70.354;1.598;76.723;90.782;118.629;236.115;242.354;209.517;218.816;79.345;483.633;823.483;1107.136;831.954;959.755;424.92;237.937;299.575;152.857;143.126;148.058
224;224;True;True;0.0005;3;4507;primavera;583;39;632;188;18877;39240;13606;11502;2401;5530;137;2462;27026;0.226;1.473;53.769;70.249;0.769;77.621;89.282;118.322;238.615;241.889;208.692;218.913;73.513;483.07;829.487;1105.141;835.974;962.6;225.462;347.645;75.462;232.281;36.385;200.871
225;225;True;True;0.0005;3;4523;primavera;712;0;708;196;19030;39240;13607;11505;2401;5534;137;2479;27071;0.0;1.756;53.0;70.763;0.0;78.518;89.0;119.029;238.0;241.808;208.0;218.504;73.0;483.344;829.0;1110.312;835.0;962.24;0.0;496.771;0.0;357.895;0.0;294.39
226;226;True;True;0.0005;3;4544;estate;635;26;764;196;19030;39240;13607;11525;2401;5575;137;2505;27076;0.003;2.278;53.0;70.871;0.0;78.75;89.0;118.759;238.0;241.809;208.0;218.261;73.0;482.798;829.0;1111.948;835.0;964.491;151.0;695.712;1.0;557.65;0.0;489.29
227;227;True;True;0.0005;3;4559;estate;550;0;791;194;19150;39240;13607;11609;2401;5674;137;2527;27111;0.0;2.236;53.0;71.571;0.0;78.802;89.0;119.765;238.0;241.26;208.0;218.805;73.0;483.865;829.0;1118.16;835.0;966.291;0.0;698.084;0.0;552.782;0.0;462.62
228;228;True;True;0.0005;3;4570;autunno;306;29;831;194;19150;39240;13607;11732;2401;5784;137;2548;27112;0.003;2.297;53.0;71.899;0.0;79.83;89.0;120.693;238.0;240.853;208.0;218.725;73.0;485.19;829.0;1122.314;835.0;970.889;151.0;747.467;1.0;597.141;0.0;511.827
229;229;True;True;0.0005;3;4575;autunno;223;0;855;202;19200;39240;13607;11785;2401;5843;137;2569;27142;0.0;1.902;53.0;72.251;0.0;79.022;89.0;123.341;238.0;240.256;208.0;221.547;73.0;484.87;829.0;1110.735;835.0;958.704;0.0;618.61;0.0;483.067;0.0;364.094
230;230;True;True;0.0005;3;4580;inverno;146;30;848;223;19203;39240;13607;11825;2401;5886;137;2576;27142;0.003;2.108;53.0;72.247;0.0;80.507;89.0;124.808;238.0;241.767;208.0;221.74;73.0;485.966;829.0;1122.726;835.0;977.671;151.0;670.014;1.0;527.884;0.0;445.363
231;231;True;True;0.0005;3;4584;inverno;138;4;826;223;19236;39240;13607;11844;2401;5903;137;2581;27168;0.753;1.908;53.0;72.514;0.0;79.167;89.0;125.833;238.0;238.833;208.0;223.71;73.0;485.29;829.0;1112.638;835.0;968.087;108.25;525.087;142.25;406.986;85.0;350.341
232;232;True;True;0.0005;3;4587;primavera;115;32;802;238;19245;39240;13607;11857;2401;5924;137;2589;27170;0.097;1.91;53.0;72.843;0.0;79.009;89.0;123.504;238.0;241.783;208.0;223.696;73.0;484.574;829.0;1112.974;835.0;977.357;153.219;560.035;18.844;434.609;20.938;359.557
233;233;True;True;0.0005;3;4590;primavera;127;10;854;243;19284;39240;13607;11864;2401;5939;137;2594;27192;0.903;1.647;53.0;71.961;0.0;79.315;89.0;123.748;238.0;243.283;208.0;222.646;73.0;485.26;829.0;1107.0;835.0;967.268;178.2;453.0;95.9;331.74;120.1;229.528
234;234;True;True;0.0005;3;4596;estate;145;65;868;255;19309;39272;13607;11866;2402;5947;137;2601;27198;0.267;1.671;52.754;72.393;3.108;77.807;89.631;125.014;237.292;241.593;207.092;221.897;75.431;489.6;824.646;1103.255;840.615;979.703;178.354;534.372;46.462;404.186;11.446;292.138
235;235;True;True;0.0005;3;4617;estate;197;120;873;242;19388;39384;13607;11877;2402;5958;137;2606;27259;0.59;1.379;54.125;73.472;7.567;79.168;92.958;124.147;237.983;241.558;206.392;222.223;84.633;490.127;825.658;1108.848;853.333;983.437;277.808;348.777;161.308;240.985;47.817;169.442
236;236;True;True;0.0005;3;4661;autunno;308;309;822;232;19501;39665;13610;11880;2402;5962;137;2611;27383;0.481;1.328;53.942;73.721;5.731;78.769;91.278;124.435;240.858;243.302;206.761;223.273;79.447;490.315;823.201;1104.893;848.867;982.354;248.227;266.114;119.327;186.153;35.832;155.045
237;237;True;True;0.0005;3;4740;autunno;466;294;730;232;19674;39934;13621;11880;2402;5969;137;2619;27678;0.769;1.374;53.854;73.923;2.595;79.122;90.044;125.461;239.483;242.82;207.531;222.494;73.177;485.459;827.068;1106.212;839.02;982.406;354.211;194.479;222.874;165.393;91.347;166.717
238;238;True;True;0.0005;3;4811;inverno;748;118;712;219;19962;40027;13644;11880;2402;5970;137;2634;27994;0.992;1.332;53.686;73.596;0.856;79.389;87.873;124.0;238.805;244.469;205.475;222.553;62.653;486.969;844.093;1103.262;832.093;981.465;448.034;225.012;299.771;152.414;179.898;156.354
239;239;True;True;0.0005;3;4844;inverno;1048;0;676;212;20279;40027;13654;11880;2402;5970;137;2651;28114;0.0;1.536;53.0;73.781;0.0;79.154;87.0;125.01;238.0;243.915;205.0;222.597;62.0;485.567;844.0;1103.081;832.0;980.251;0.0;380.752;0.0;251.033;0.0;213.33
240;240;True;True;0.0005;3;4877;primavera;1058;28;669;214;20326;40027;13654;11882;2402;5977;137;2689;28117;0.003;2.067;53.0;73.812;0.0;79.23;87.0;124.636;238.0;243.86;205.0;222.587;62.0;484.903;844.0;1103.586;832.0;980.083;151.0;606.392;1.0;471.789;0.0;408.752
241;241;True;True;0.0005;3;4913;primavera;1021;0;707;212;20442;40027;13654;11942;2402;6027;137;2732;28164;0.0;2.386;53.0;73.844;0.0;79.275;87.0;124.813;238.0;244.766;205.0;222.191;62.0;484.246;844.0;1106.693;832.0;981.452;0.0;740.135;0.0;600.595;0.0;522.61
242;242;True;True;0.0005;3;4937;estate;516;30;753;220;20446;40027;13654;12202;2402;6238;137;2781;28164;0.003;2.519;53.0;73.955;0.0;78.988;87.0;125.341;238.0;244.411;205.0;220.19;62.0;481.231;844.0;1116.126;832.0;991.957;151.0;816.653;1.0;671.155;0.0;591.558
243;243;True;True;0.0005;3;4947;estate;292;0;776;220;20517;40027;13654;12354;2402;6366;137;2796;28199;0.0;1.96;53.0;73.791;0.0;77.466;87.0;124.743;238.0;245.5;205.0;220.281;62.0;478.147;844.0;1106.216;832.0;987.829;0.0;616.103;0.0;471.394;0.0;375.884
244;244;True;True;0.0005;3;4953;autunno;210;30;816;220;20517;40027;13654;12401;2402;6400;137;2808;28199;0.003;2.289;53.0;73.548;0.0;77.41;87.0;124.781;238.0;244.933;205.0;220.362;62.0;476.833;844.0;1111.09;832.0;998.886;151.0;727.157;1.0;579.448;0.0;493.948
245;245;True;True;0.0005;3;4957;autunno;186;2;838;223;20577;40027;13654;12442;2402;6430;137;2821;28227;0.753;1.745;53.0;74.237;0.0;80.376;87.0;124.231;238.0;246.672;205.0;222.403;62.0;471.075;844.0;1100.559;832.0;1002.075;149.5;551.575;26.0;417.419;85.0;310.522
246;246;True;True;0.0005;3;4962;inverno;141;29;827;232;20581;40027;13654;12478;2402;6443;137;2831;28230;0.003;1.884;53.0;75.106;0.0;79.035;87.0;125.667;238.0;248.879;205.0;221.291;62.0;474.121;844.0;1109.184;832.0;1011.908;151.0;613.113;1.0;473.574;0.0;369.504
247;247;True;True;0.0005;3;4966;inverno;123;9;810;230;20598;40027;13654;12498;2402;6456;137;2833;28251;0.753;1.98;53.0;75.415;0.0;80.463;87.0;128.593;238.0;248.537;205.0;221.585;62.0;469.496;844.0;1099.244;832.0;1012.967;122.222;573.22;81.333;450.366;85.0;373.203
248;248;True;True;0.0005;3;4969;primavera;105;32;789;238;20607;40027;13654;12521;2402;6458;137;2845;28258;0.097;1.925;53.0;75.933;0.0;80.305;87.0;127.476;238.0;245.086;205.0;223.067;62.0;466.819;844.0;1118.695;832.0;1010.8;150.312;578.943;3.031;461.629;20.938;386.848
249;249;True;True;0.0005;3;4972;primavera;127;5;812;236;20656;40027;13654;12532;2402;6470;137;2849;28286;0.753;1.557;53.0;76.37;0.0;80.874;87.0;129.677;238.0;248.488;205.0;221.331;62.0;471.433;844.0;1109.756;832.0;1011.323;98.0;403.543;69.4;288.079;85.0;230.409
250;250;True;True;0.0005;3;4978;estate;138;64;819;241;20671;40059;13654;12541;2402;6473;137;2851;28289;0.203;1.833;52.719;76.232;2.844;79.449;86.328;130.167;239.688;248.514;204.938;221.565;58.875;471.899;839.344;1107.841;832.203;1011.812;188.875;527.384;54.297;396.551;8.328;321.493
251;251;True;True;0.0005;3;4993;estate;187;136;772;277;20737;40180;13654;12549;2402;6476;137;2857;28340;0.483;1.607;52.846;77.16;7.346;81.0;89.309;129.299;241.213;246.599;207.831;222.941;56.088;474.652;854.316;1105.834;819.346;1006.07;226.691;401.829;118.956;284.476;25.022;218.064
252;252;True;True;0.0005;3;5038;autunno;303;272;717;268;20861;40409;13654;12551;2402;6481;137;2868;28468;0.605;1.312;54.213;77.31;5.331;81.647;86.118;129.429;242.39;248.248;205.949;222.505;57.268;473.294;839.261;1102.017;820.25;1010.927;276.202;270.158;160.507;197.244;60.324;153.838
253;253;True;True;0.0005;3;5101;autunno;461;207;624;252;21031;40599;13665;12552;2402;6482;137;2878;28744;0.973;1.369;53.43;76.633;1.792;81.525;85.763;130.449;243.058;249.479;206.599;222.538;57.531;473.772;846.324;1105.048;830.401;1010.915;428.87;201.531;290.275;169.189;146.0;156.698
254;254;True;True;0.0005;3;5141;inverno;788;46;593;240;21357;40628;13684;12552;2406;6482;137;2887;28974;0.561;1.316;54.022;77.133;0.978;82.206;81.457;129.423;241.891;248.392;205.065;224.103;61.043;473.778;833.043;1102.905;836.283;1011.93;337.043;270.074;187.043;162.227;122.152;146.437
255;255;True;True;0.0005;3;5164;inverno;963;0;597;232;21551;40628;13685;12552;2406;6483;137;2905;29040;0.0;1.682;54.0;76.863;0.0;82.111;81.0;129.865;241.0;248.936;205.0;224.13;61.0;472.546;833.0;1105.322;836.0;1015.266;0.0;450.26;0.0;313.735;0.0;254.699
256;256;True;True;0.0005;3;5197;primavera;914;27;601;235;21567;40628;13685;12568;2406;6492;137;2955;29043;0.003;2.185;54.0;76.915;0.0;82.388;81.0;129.945;241.0;248.735;205.0;224.379;61.0;471.803;833.0;1107.822;836.0;1014.83;151.0;676.156;1.0;537.551;0.0;468.105
257;257;True;True;0.0005;3;5227;primavera;836;0;639;232;21682;40628;13685;12667;2406;6559;137;2982;29088;0.0;2.413;54.0;77.365;0.0;82.548;81.0;129.858;241.0;248.725;205.0;224.718;61.0;470.706;833.0;1114.652;836.0;1013.745;0.0;764.636;0.0;619.059;0.0;533.88
258;258;True;True;0.0005;3;5245;estate;388;30;695;232;21682;40628;13685;12953;2406;6705;137;3008;29088;0.003;2.479;54.0;77.637;0.0;82.43;81.0;129.021;241.0;249.028;205.0;223.082;61.0;468.031;833.0;1123.786;836.0;1010.302;151.0;792.802;1.0;644.124;0.0;564.781
259;259;True;True;0.0005;3;5252;estate;301;0;730;283;21790;40628;13685;13057;2406;6775;137;3029;29124;0.0;1.746;54.0;77.827;0.0;82.495;81.0;127.651;241.0;248.96;205.0;224.365;61.0;464.635;833.0;1112.299;836.0;998.551;0.0;551.349;0.0;409.13;0.0;293.073
260;260;True;True;0.0005;3;5258;autunno;222;29;782;283;21790;40628;13685;13097;2406;6812;137;3042;29125;0.003;2.042;54.0;77.0;0.0;82.284;81.0;127.919;241.0;249.685;205.0;225.221;61.0;464.468;833.0;1120.176;836.0;1012.198;151.0;661.667;1.0;519.437;0.0;402.541
261;261;True;True;0.0005;3;5263;autunno;216;3;786;281;21848;40628;13685;13128;2406;6834;137;3053;29152;0.753;1.736;54.0;77.495;0.0;81.491;81.0;131.009;241.0;248.315;205.0;228.144;61.0;465.509;833.0;1111.384;836.0;1015.019;122.333;560.764;28.667;425.148;85.0;298.556
262;262;True;True;0.0005;3;5268;inverno;188;30;805;282;21865;40628;13685;13162;2406;6845;137;3063;29155;0.003;1.892;54.0;77.122;0.0;82.314;81.0;131.644;241.0;248.596;205.0;227.766;61.0;468.271;833.0;1119.654;836.0;1017.803;151.0;635.793;1.0;495.654;0.0;371.314
263;263;True;True;0.0005;3;5273;inverno;179;3;798;314;21913;40628;13685;13194;2406;6866;137;3067;29182;0.753;1.718;54.0;76.777;0.0;82.307;81.0;135.302;241.0;247.492;205.0;227.291;61.0;470.911;833.0;1115.648;836.0;1014.419;150.667;516.346;29.667;391.346;85.0;285.251
264;264;True;True;0.0005;3;5277;primavera;171;29;817;319;21925;40628;13685;13213;2406;6872;137;3072;29186;0.003;1.989;54.0;76.164;0.0;81.456;81.0;136.801;241.0;247.591;205.0;227.62;61.0;469.713;833.0;1121.731;836.0;1013.977;151.0;625.064;1.0;494.374;0.0;393.906
265;265;True;True;0.0005;3;5281;primavera;157;2;871;329;21962;40628;13685;13239;2406;6886;137;3084;29214;0.753;1.773;54.0;75.815;0.0;82.102;81.0;136.229;241.0;248.166;205.0;229.127;61.0;470.236;833.0;1115.631;836.0;1003.739;150.5;539.713;26.5;410.828;85.0;329.924
266;266;True;True;0.0005;3;5286;estate;140;31;911;329;21970;40628;13685;13260;2406;6896;137;3089;29215;0.051;1.995;54.0;76.529;0.0;81.85;81.0;137.043;241.0;247.021;205.0;229.893;61.0;471.457;833.0;1115.636;836.0;1008.557;151.097;626.136;2.806;496.293;10.806;407.971
